text,label
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class designed to provide a mix of smiles and tears , crossroads instead provokes a handful of unintentional howlers and numerous yawns",neg
they threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans,neg
"a perplexing example of promise unfulfilled , despite many charming moments",neg
anthony hopkins \? big deal ! we 've already seen the prequel to the silence of the lambs and hannibal and it was better the first time,neg
as saccharine as it is disposable,neg
"mild , meandering teen flick",neg
"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky sweet soap",neg
"for those in search of something different , wendigo is a genuinely bone chilling tale",pos
a somewhat disappointing and meandering saga,neg
what a stiflingly unfunny and unoriginal mess this is !,neg
"it is a challenging film , if not always a narratively cohesive one",pos
report card does n't live up to the exalted tagline there 's definite room for improvement does n't deserve a passing grade \( even on a curve \),neg
"fast paced and wonderfully edited , the film is extremely thorough",pos
"while the ensemble player who gained notice in guy ritchie 's lock , stock and two smoking barrels and snatch has the bod , he 's unlikely to become a household name on the basis of his first starring vehicle",neg
"it 's up to watts to lend credibility to this strange scenario , and her presence succeeds in making us believe",pos
leaks treacle from every pore,neg
jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers,pos
"to the degree that ivans xtc works , it 's thanks to huston 's revelatory performance",pos
i have a new favorite musical and i'm not even a fan of the genre,pos
this rough trade punch and judy act did n't play well then and it plays worse now,neg
hudlin is stuck trying to light a fire with soggy leaves,neg
"with a cast that includes some of the top actors working in independent film , lovely amazing involves us because it is so incisive , so bleakly amusing about how we go about our lives",pos
"it 's a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming washington as possibly the best actor working in movies today",pos
all this turns out to be neither funny nor provocative only dull,neg
"gran historia sobre el amor , la familia , la lealtad y la traici n que seguramente se convertir en un nuevo cl sico del g nero",pos
"manages to be somewhat well acted , not badly art directed and utterly unengaging no matter how hard it tries to be thrilling , touching or , yikes , uproarious",neg
"if legendary shlockmeister ed wood had ever made a movie about a vampire , it probably would look a lot like this alarming production , adapted from anne rice 's novel the vampire chronicles",neg
tedious norwegian offering which somehow snagged an oscar nomination,neg
"kidman is really the only thing that 's worth watching in birthday girl , a film by the stage trained jez butterworth \( mojo \) that serves as yet another example of the sad decline of british comedies in the post full monty world",neg
